2025-12-19 17:26:35 | INFO     | app | 🚀 Starting Messaging Platform...
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1239s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 23:54:09 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1239s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1239s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:09 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Sending packet OPEN data {'sid': 'ZUQd9FjvmwgG5oU0AAAQ', 'upgrades': [], 'pingTimeout': 20000, 'pingInterval': 25000, 'maxPayload': 1000000}
2025-12-19 23:54:09 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Received request to upgrade to websocket
2025-12-19 23:54:09 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Upgrade to websocket successful
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1239s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1239s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id 
FROM conversation_members 
WHERE conversation_members.user_id = %s
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1239s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT conversations.id, conversations.type, conversations.name, conversations.created_at, conversations.updated_at 
FROM conversations 
WHERE conversations.id IN (%s) ORDER BY conversations.updated_at DESC
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1216s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-19 23:54:09 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Received packet MESSAGE data 0{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI1M2EwYWJiYy0yYzFmLTRlN2MtYWM2MC1hM2ExMWI5MWM3ZWEiLCJleHAiOjE3NjYxNjg4MTEsImlhdCI6MTc2NjE2NzAxMSwidHlwZSI6ImFjY2VzcyJ9._jlOse0k7_VCzWBN3yGt6xEk_3XsjuVQ9XnQVwa9kzU"}
2025-12-19 23:54:09 | INFO     | app | [Socket] Connection attempt: YaoIdsjDeJT_O3FvAAAR
2025-12-19 23:54:09 | INFO     | socketio.server | emitting event "user_online" to all [/]
2025-12-19 23:54:09 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet MESSAGE data 2["user_online",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:09.818439+00:00"}]
2025-12-19 23:54:09 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["user_online",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:09.818439+00:00"}]
2025-12-19 23:54:09 | INFO     | app | [Socket] ✅ User 53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea connected (YaoIdsjDeJT_O3FvAAAR)
2025-12-19 23:54:09 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Sending packet MESSAGE data 0{"sid":"YaoIdsjDeJT_O3FvAAAR"}
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.id AS conversation_members_id, conversation_members.user_id AS conversation_members_user_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.conversation_id IN (%s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT messages.conversation_id AS messages_conversation_id, messages.id AS messages_id, messages.sender_id AS messages_sender_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.conversation_id IN (%s) ORDER BY messages.created_at
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s, %s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-19 23:54:09 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet MESSAGE data 2["get_online_users",{"user_ids":["53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea"]}]
2025-12-19 23:54:09 | INFO     | socketio.server | received event "get_online_users" from sVg7DYJo_Fy6zXY8AAAN [/]
2025-12-19 23:54:09 | INFO     | socketio.server | emitting event "online_users" to sVg7DYJo_Fy6zXY8AAAN [/]
2025-12-19 23:54:09 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet MESSAGE data 2["online_users",{"users":["53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea"]}]
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s, %s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s, %s)
2025-12-19 23:54:09 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-19 23:54:09 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:09 | INFO     | socketio.server | received event "get_online_users" from TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:54:09 | INFO     | socketio.server | emitting event "online_users" to TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:54:09 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:12 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:54:12 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:54:13 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Sending packet OPEN data {'sid': 'RLgQSllAMBFWaBgBAAAS', 'upgrades': [], 'pingTimeout': 20000, 'pingInterval': 25000, 'maxPayload': 1000000}
2025-12-19 23:54:13 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Received request to upgrade to websocket
2025-12-19 23:54:13 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Upgrade to websocket successful
2025-12-19 23:54:13 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Received packet MESSAGE data 0{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI1M2EwYWJiYy0yYzFmLTRlN2MtYWM2MC1hM2ExMWI5MWM3ZWEiLCJleHAiOjE3NjYxNjg4MTEsImlhdCI6MTc2NjE2NzAxMSwidHlwZSI6ImFjY2VzcyJ9._jlOse0k7_VCzWBN3yGt6xEk_3XsjuVQ9XnQVwa9kzU"}
2025-12-19 23:54:13 | INFO     | app | [Socket] Connection attempt: BG8D5l0eRLPED6gLAAAT
2025-12-19 23:54:13 | INFO     | socketio.server | emitting event "user_online" to all [/]
2025-12-19 23:54:13 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet MESSAGE data 2["user_online",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:13.319411+00:00"}]
2025-12-19 23:54:13 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["user_online",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:13.319411+00:00"}]
2025-12-19 23:54:13 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Sending packet MESSAGE data 2["user_online",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:13.319411+00:00"}]
2025-12-19 23:54:13 | INFO     | app | [Socket] ✅ User 53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea connected (BG8D5l0eRLPED6gLAAAT)
2025-12-19 23:54:13 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Sending packet MESSAGE data 0{"sid":"BG8D5l0eRLPED6gLAAAT"}
2025-12-19 23:54:13 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet MESSAGE data 2["get_online_users",{"user_ids":["53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea"]}]
2025-12-19 23:54:13 | INFO     | socketio.server | received event "get_online_users" from sVg7DYJo_Fy6zXY8AAAN [/]
2025-12-19 23:54:13 | INFO     | socketio.server | emitting event "online_users" to sVg7DYJo_Fy6zXY8AAAN [/]
2025-12-19 23:54:13 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet MESSAGE data 2["online_users",{"users":["53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea"]}]
2025-12-19 23:54:13 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:13 | INFO     | socketio.server | received event "get_online_users" from TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:54:13 | INFO     | socketio.server | emitting event "online_users" to TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:54:13 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:13 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.last_read_at 
FROM conversation_members 
WHERE conversation_members.conversation_id = %s AND conversation_members.user_id = %s
2025-12-19 23:54:13 | INFO     | sqlalchemy.engine.Engine | [cached since 1216s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-19 23:54:13 | INFO     | sqlalchemy.engine.Engine | SELECT messages.id 
FROM messages 
WHERE messages.conversation_id = %s AND messages.sender_id != %s
2025-12-19 23:54:13 | INFO     | sqlalchemy.engine.Engine | [cached since 1216s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-19 23:54:13 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 23:54:14 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | socketio.server | received event "get_online_users" from BG8D5l0eRLPED6gLAAAT [/]
2025-12-19 23:54:14 | INFO     | socketio.server | emitting event "online_users" to BG8D5l0eRLPED6gLAAAT [/]
2025-12-19 23:54:14 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | socketio.server | received event "get_online_users" from BG8D5l0eRLPED6gLAAAT [/]
2025-12-19 23:54:14 | INFO     | socketio.server | emitting event "online_users" to BG8D5l0eRLPED6gLAAAT [/]
2025-12-19 23:54:14 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | socketio.server | received event "get_online_users" from YaoIdsjDeJT_O3FvAAAR [/]
2025-12-19 23:54:14 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | socketio.server | emitting event "online_users" to YaoIdsjDeJT_O3FvAAAR [/]
2025-12-19 23:54:14 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:14 | INFO     | socketio.server | received event "get_online_users" from YaoIdsjDeJT_O3FvAAAR [/]
2025-12-19 23:54:14 | INFO     | socketio.server | emitting event "online_users" to YaoIdsjDeJT_O3FvAAAR [/]
2025-12-19 23:54:14 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:15 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1244s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1244s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1244s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1244s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.id, conversation_members.conversation_id, conversation_members.user_id, conversation_members.joined_at, conversation_members.last_read_at 
FROM conversation_members 
WHERE conversation_members.conversation_id = %s AND conversation_members.user_id = %s
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.id 
FROM messages 
WHERE messages.conversation_id = %s
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.id, messages.conversation_id, messages.sender_id, messages.encrypted_content, messages.nonce, messages.content_type, messages.is_delivered, messages.is_read, messages.created_at 
FROM messages 
WHERE messages.conversation_id = %s ORDER BY messages.created_at DESC 
 LIMIT %s, %s
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | [cached since 1217s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', 0, 50)
2025-12-19 23:54:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 23:54:19 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:54:19 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:54:34 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Sending packet PING data None
2025-12-19 23:54:34 | INFO     | engineio.server | ZUQd9FjvmwgG5oU0AAAQ: Received packet PONG data 
2025-12-19 23:54:37 | INFO     | socketio.server | emitting event "user_offline" to all [/]
2025-12-19 23:54:37 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet MESSAGE data 2["user_offline",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:37.286830+00:00"}]
2025-12-19 23:54:37 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["user_offline",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:37.286830+00:00"}]
2025-12-19 23:54:37 | INFO     | engineio.server | RLgQSllAMBFWaBgBAAAS: Sending packet MESSAGE data 2["user_offline",{"user_id":"53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea","timestamp":"2025-12-19T18:24:37.286830+00:00"}]
2025-12-19 23:54:37 | INFO     | app | [Socket] 👋 User 53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea disconnected
2025-12-19 23:54:37 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet MESSAGE data 2["get_online_users",{"user_ids":["53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea"]}]
2025-12-19 23:54:37 | INFO     | socketio.server | received event "get_online_users" from sVg7DYJo_Fy6zXY8AAAN [/]
2025-12-19 23:54:37 | INFO     | socketio.server | emitting event "online_users" to sVg7DYJo_Fy6zXY8AAAN [/]
2025-12-19 23:54:37 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet MESSAGE data 2["online_users",{"users":[]}]
2025-12-19 23:54:37 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:37 | INFO     | socketio.server | received event "get_online_users" from TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:54:37 | INFO     | socketio.server | emitting event "online_users" to TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:54:37 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:54:37 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:54:37 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:54:44 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:54:44 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:55:02 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:55:02 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:55:09 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:55:09 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:55:27 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:55:27 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:55:34 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:55:34 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:55:52 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:55:52 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:55:59 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:55:59 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:56:17 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:56:17 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:56:24 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:56:24 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:56:42 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet PING data None
2025-12-19 23:56:42 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet PONG data 
2025-12-19 23:56:49 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Sending packet PING data None
2025-12-19 23:56:49 | INFO     | engineio.server | XuBGfNHi7HYcCteaAAAM: Received packet PONG data 
2025-12-19 23:57:05 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:57:05 | INFO     | socketio.server | received event "get_online_users" from TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:57:05 | INFO     | socketio.server | emitting event "online_users" to TNO5G6VWK7h1XoBwAAAP [/]
2025-12-19 23:57:05 | INFO     | engineio.server | Acj3ya7DvgalqnRPAAAO: Sending packet MESSAGE data 2["online_users",{"users":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-19 23:57:05 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | [cached since 1415s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | [cached since 1415s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 23:57:05 | INFO     | sqlalchemy.engine.Engine | [cached since 1415s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
